"city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
65,0.624,2.10526315789474,2,1,4,6,3.91458333333333,4.26666666666667,5.825,2.51,55,"0"
104,0.939,2,1,3,3,6,11,1,6,4,68,"0"
49,0.91,1.87960927960928,1,1,3,6,4,8,6,2,55,"0"
6,0.92,2,2,2,2,5.25280898876404,6,4.21346153846154,5.75,2.525,144,"0"
92,0.913,2,1,2,5,6,13.6719696969697,3,2,5,72,"0"
6,0.92,2,1,2,4,6,15.0236272598369,4,6,3.00878493582441,98,"0"
100,0.884,1.95,1,2,4,6,12,4.44053571428571,5.66666666666667,2,111,"0"
2,0.895,2,1,2,3,6,11,4.16970167513646,6,5,20,"0"
6,0.92,2,1,2,3,6,13.4195677300046,5,2,2.52756313131313,14,"0"
6,0.92,2,1,2,3,6,19,4,6,2,48,"0"
49,0.91,2,1,2,3,6,20,3,4.14009803921569,3,11,"0"
31,0.897,2,1,2,4,6,19,4,2,2.20333333333333,91,"0"
49,0.91,2,2,3,3,6,2,6.03388888888889,5.625,2,90,"1"
6,0.92,2,1,2,3,3,12,3,6,4,37,"0"
49,0.91,2,1,2,4,6,10,4.8160033154676,6,2,36,"0"
50,0.92,2,1,2,4,6,10.6224504442926,3.52055555555556,4.61375,2,152,"1"
14,0.926,2,1,2,3,6,17,5,6,3,19,"0"
6,0.92,1,1,3,3,6,14,8,6,2,24,"0"
12,0.55,2,1,2,3,6,5,4.24679487179487,6,3,23,"1"
6,0.92,2,1,2,3,6,19,3,2,2,147,"1"
49,0.91,2,1,2,2,5.97931937172775,15,4.77916666666667,5.89756097560976,2.98333333333333,34,"0"
67,0.698,2,1,2,3,6,14,3.77195288753799,5.55568181818182,3,25,"0"
14,0.926,2,1,2,4,2,18,6,6,3.53543417366947,90,"0"
6,0.92,1,2,1,3,6,7,6.1125,5.13666666666667,2,18,"1"
50,0.92,2,2,2,3,6,10,3.55,4.64970238095238,2,51,"1"
6,0.92,2,1,2,3,6,4,4.99745413469544,6,2,64,"0"
22,0.738,2,1,1,3,6,13,6,6,2,41,"0"
65,0.624,1.8,1,2,4,6,6.12649012010358,1,1,2,40,"1"
49,0.91,2,1,2,3,6,11,3,6,3.74806687565308,216,"0"
94,0.666,1,1,2,4,6,14,5,5,2.6,28,"1"
6,0.92,1,1,2,4,3,7,4.85961538461538,5,3,96,"1"
6,0.92,2,1,2,3,6,14.9404961138026,3,6,3.56792993298411,75,"0"
49,0.91,2,1,2,3,6,13,4,6,2,206,"0"
51,0.767,1.98333333333333,1,1,3,6,11,3,6,3,90,"0"
49,0.91,2,1,2,3,6,11.963982542512,3,6,2.97721126067982,134,"0"
6,0.92,1,1,2,3,6,9,5,2,2,134,"0"
72,0.698,2,1,1,3,6,11,5,6,5,24,"0"
6,0.92,2,2,1,3,6,5,4.315,5.19375,4,60,"1"
6,0.92,2,1,2,3,6,16,5.23218781235065,5.55,3,244,"0"
65,0.624,2,1,2,3,6,12,4,6,2,10,"1"
99,0.698,2,1,2,3,6,16,4.18611955420466,5.1,3,44,"0"
75,0.893,2,2,1,1,5.75,10,4.7875,5.26666666666667,2,28,"0"
65,0.624,2,1,2,3,6,10,3,6,3,94,"1"
3,0.887,2,1,2,5,6,11,3.99166666666667,5.7515873015873,3,88,"0"
6,0.92,2,1,2,3,6,11,2.31333333333333,1,2.7,67,"1"
65,0.624,2,1,2,3,6,3,1,6,2,131,"0"
31,0.897,2.05,2,2,2,5.88,7,5.31666666666667,5.85,2.2,12,"0"
14,0.926,2,1,2,3,6,10,4,6,2.92916666666667,95,"1"
104,0.939,1,1,2,3,6,12,4,6,2.54093137254902,105,"0"
7,0.924,2,1,2,5,6,12.3775490196078,8,6,2,140,"0"
121,0.925,2,2,1.75,1.75,4.78333333333333,5,3.95,5.15,3.3,53,"0"
102,0.754,2,1,2,2,6,7,4.47884615384615,5.56833333333333,3,32,"0"
50,0.92,2,1,2,3,6,8,1,6,2.76986111111111,24,"0"
6,0.92,1,2,2,3,6,11,5.25,5.03333333333333,3,87,"1"
31,0.897,1,1,2,4,6,7,5,6,3,63,"0"
30,0.698,2,2,2,1.8,5.9,4.6,4,6,2.175,50,"1"
31,0.897,2,1,2,4,6,8,6,5,3.17565789473684,29,"0"
17,0.698,2,2,2,3,6,5,4.06321428571429,5.95,2.70714285714286,21,"0"
52,0.903,1.85,1,3,3,6,14,5.11202380952381,5.55,5,47,"1"
113,0.923,1.97125,1,2,3,6,10.6723214285714,4,6,2.96392156862745,90,"0"
6,0.92,2,1,1,2,6,10,5.39098639455782,5.23947368421053,5,56,"0"
6,0.92,2,2,1,4,6,9,3,3,4,28,"0"
3,0.887,2,2,1,3,4,5,2.75166666666667,5.6625,2.2,22,"0"
6,0.92,2,1,2,3,6,10.1978389513498,3,6,3,22,"0"
65,0.624,2,2,1,2,6,4,3.58583333333333,5.275,2,97,"0"
71,0.939,3,2,3,2,4.46666666666667,3,6,6,3,136,"0"
7,0.924,2,1,2,3,6,10.9649163606691,1,1,3,198,"0"
4,0.558,2,2,1,3,6,3.94903846153846,3.06136363636364,5.87857142857143,2.13445945945946,78,"0"
50,0.92,1.71319444444444,1,2,3,6,5,6.90180555555555,6,2,8,"0"
95,0.802,2,1,2,2,5.65,11,4,5.95,2.425,117,"1"
100,0.884,2,2,2,2,5.75,5,4,5,2.65,44,"1"
6,0.92,2,1,2,3,6,11.1236363636364,6,5,3.48471014492754,33,"0"
2,0.895,2,2,2,5,6,10,6,5,2.8875,210,"0"
49,0.91,2,1,2,3,6,13.5914906832298,5,6,2.85725806451613,22,"0"
104,0.939,2,2,2,1,5.8,5,3.31666666666667,5.85,2.35,27,"0"
56,0.878,2,1,1,2,5.51666666666667,4,2.105,4.8,2,16,"0"
7,0.924,2,2,1,2,5.5,4,4.14,5.85,2.4,142,"0"
6,0.92,2,1,2,4,3,11,8,6,3,7,"0"
14,0.926,2,1,2,3,6,13.9637896825397,4.41680708180708,4.78833333333333,2,222,"0"
31,0.897,1.99101395730706,1,2,4,6,7,4,6,2,64,"0"
31,0.897,2,1,2,4,6,11.7125,5.24090909090909,5,3,52,"0"
3,0.887,3,1,2.04761904761905,3,3,9.24666666666667,2.56666666666667,4.6,2,37,"0"
65,0.624,1.80833333333333,1,2,4,6,6.55380952380952,1,1,2.37232142857143,118,"1"
14,0.926,2,1,2,4,6,10,6,6,2,15,"0"
65,0.624,1.9,2,3,4,6,2,1,5,2.05,54,"0"
65,0.624,2,1,2,3,2,4,4,3,2,13,"0"
14,0.926,2,2,1,2,5.8,7,5.2725,6,2,37,"0"
96,0.855,1.9,1,2,4,6,13.9965277777778,3,6,2.73571428571429,7,"0"
83,0.89,2,1,1,3,6,8,3,6,2,37,"0"
65,0.624,1.94362584175084,1,1,3,6,12,5.65295454545455,6,2,10,"0"
6,0.92,2,1,2,3,6,17,6.00131450071668,5.74732851747133,3.48849312452254,28,"0"
86,0.896,2,1,3,4,6,10.25,4.06298449612403,5.825,5,31,"0"
86,0.896,2,1,2,3,6,19,4.52777777777778,4.81309523809524,3,322,"0"
96,0.855,2,1,1,4,6,19,5.39702380952381,5.54117647058824,5,110,"0"
14,0.926,2,2,1,3,6,15,4.71666666666667,5.5125,5,91,"0"
104,0.939,2,1,2,3,6,14.0642400419287,4,6,2.48630952380952,66,"0"
65,0.624,2,1,2,3,2,15,4.10352490421456,5.775,3.10416666666667,182,"0"
6,0.92,2,1,2,3,5,7,4,6,3,15,"0"
100,0.884,2,2,3,4,4,4,4.71388888888889,5.35,2,15,"0"
100,0.884,1.80833333333333,1,2,3,4,5,2.1,1,2,39,"0"
65,0.624,2,1,2,3,6,8,3,6,2,109,"0"
6,0.92,3,1,2,3,4,5,4,5.125,5,56,"0"
43,0.698,2,1,3,3,6,3,4.19803113553114,6,2,85,"0"
6,0.92,2,2,2,3,6,18,4,2,2.68472222222222,14,"0"
51,0.767,1.90485074626866,1,2,4,6,9,4,6,2,59,"0"
96,0.855,2,1,3,3,6,5,5.13035714285714,5.85,2,236,"0"
6,0.92,2,2,2,3,6,4,4.2733550661644,5.55,2.5015873015873,52,"0"
6,0.92,1.80287698412698,1,2,4,6,21,3,6,2,64,"0"
7,0.924,2.05,2,1,2,5.35,11,5.25,5.5,5,29,"0"
6,0.92,2,1,2,4,6,15.1507660455487,4,2,2.33888888888889,6,"0"
14,0.926,2,2,2,3,3,10,7,3,3,74,"0"
104,0.939,2,1,2,2,5.69940476190476,6,1,6,2.3375,22,"0"
65,0.624,2,1,2,4,6,11,5.93605938258584,6,4,18,"0"
100,0.884,2,1,2,3,6,15,3,6,4,20,"0"
49,0.91,2,2,2,3,6,17,8,5,3,15,"0"
6,0.92,2,1,2,3,5,16.7715196078431,6,6,2.95952380952381,24,"0"
19,0.64,1.99375,2,2,2,5.5,5.66666666666667,4.58333333333333,5.2,2,165,"1"
49,0.91,2,2,2,3,6,11.9166666666667,4.75,5.85,3.04285714285714,6,"0"
14,0.926,2,1,1,3,6,5,8,6,2,65,"0"
65,0.624,1.81,2,2,3,6,9.725,6,6,3.2,157,"0"
3,0.887,2,2,1,3,5,15,4.44621212121212,5.2,2.6,35,"0"
6,0.92,2,1,2,3,6,17,3,6,4,250,"0"
120,0.698,2,1,2,4,6,10.9036363636364,1,5,2.785,55,"0"
102,0.754,2,1,2,4,6,17,3,6,2,12,"0"
6,0.92,2,1,2,4,6,10.7277211474426,3,2,2,18,"0"
14,0.926,1.74459302325581,1,2,3,6,11,6,6,2.36071428571429,98,"0"
6,0.92,2,2,2,3,6,8,3,2,2,167,"0"
7,0.924,2,1,2,3,6,10,8,5,3,45,"0"
69,0.698,2,1,2,2,6,13,4,6,2,2,"0"
123,0.915,1.9,1,2,3,6,6,5.05666666666667,5.55,2,22,"0"
65,0.624,2,1,2,3,6,4,4,6,2,290,"1"
49,0.91,2,2,2,3,6,2,6.06666666666667,5,2,106,"0"
65,0.624,1.94897959183673,1,2,3,6,4,4,6,2,90,"0"
6,0.92,2,1,2,3,6,9,7,6,2,22,"0"
6,0.92,1,1,2,4,6,6,3,5,4,107,"0"
6,0.92,1.95,1,2,3,6,12,5.61966497270845,6,4,3,"0"
65,0.624,1.95,1,2,3,6,15,3,6,2.99732620320856,17,"0"
7,0.924,2,1,2,3,6,9.73077677987689,6,6,2,57,"0"
65,0.624,2,2,1,3,6,11,6.09298245614035,5.85,2.7,106,"1"
6,0.92,2,1,2,3,6,8,5.73284757640856,6,2.68166666666667,7,"0"
50,0.92,1.795,1,2,3,6,6,6,5,2,30,"0"
71,0.939,1.82670454545455,1,2,4,4,5,1,6,2,38,"0"
29,0.742,2,1,2,3,6,19,1.53333333333333,1,2,38,"0"
6,0.92,2,1,2,3,4,13.9422727272727,6,3,3.13154997176736,11,"0"
72,0.698,2,1,2,3,6,12,3.2773143590863,6,2,30,"0"
65,0.624,2,1,2,3,6,4,5,6,2,100,"0"
6,0.92,2,1,2,3,6,6,6,6,2.73487373737374,3,"0"
75,0.893,2,1,3,2,5.55,17,3.6,6,5,26,"0"
6,0.92,2,1,2,4,1,8,6,6,4,21,"0"
6,0.92,1,1,2,3,6,5,8,6,3,18,"0"
3,0.887,2,1,2,3,6,12.1543911448081,4,6,3,3,"0"
5,0.804,2.03333333333333,1,2,4,6,14,6,6,2,107,"0"
49,0.91,2,1,1,3,6,9,4.94443182437319,5.75,4,17,"0"
49,0.91,2,1,2,3,6,13.7314285714286,4.98494175008881,6,2,180,"0"
49,0.91,2,1,2,4,3,6,3,1,3,25,"0"
50,0.92,2,1,2,3,6,9,4,6,2.80041666666667,110,"0"
86,0.896,2,1,2,4,6,10.152991599005,3,6,2,9,"0"
117,0.698,1.75,1,2,5,3,9,1,1,2.69909090909091,210,"0"
6,0.92,1.9709595959596,2,1,3,6,7,4.04583333333333,4.90333333333333,2,204,"1"
5,0.804,2,2,1,4,6,2,3,5,2,45,"0"
65,0.624,1,1,2,3,6,12,8,6,2,51,"1"
6,0.92,2,1,2,3,6,12.6772077922078,6,5,3.45193236714976,26,"0"
14,0.926,1.85,1,2,2,4.88625,8,1,6,5,19,"0"
6,0.92,2,1,2,3,3,12.5772916666667,4.69714285714286,5.3,3.45,314,"1"
7,0.924,2,2,2,3,6,15,8,6,2,26,"0"
6,0.92,2,1,2,3,6,17,8,6,2.47636139398236,48,"0"
6,0.92,2,1,2,3,6,10.8411722846831,3,6,3,19,"0"
6,0.92,2,2,2,3,6,6,8,6,4,22,"0"
50,0.92,2,1,2,3,6,11,7,5.63333333333333,3,61,"0"
79,0.827,1,2,2,3,6,19,5.75,5.65,3.025,12,"0"
16,0.743,2,1,2,4,6,8,2.72125,2,2,61,"1"
50,0.92,1.95,2,2,4,6,11.925,8,5,3,11,"1"
96,0.855,1.93333333333333,1,1,2,5.848,4,3,6,2,163,"0"
96,0.855,1,1,2,3,6,6,2.80309523809524,1.95,2,30,"0"
7,0.924,2,2,1,2,5.4,8,4.1,5.7,5,148,"1"
103,0.579,2,1,2,3,6,8,3.96166666666667,6,4,26,"1"
115,0.925,2,2,2,2,5.45,4.57588235294118,3.8,6,2.75,72,"0"
110,0.847,1.95,2,1,1,5.3,20,4.295,6,3.35,15,"0"
6,0.92,2,1,2,3,6,14,8,6,2.66947436898257,8,"0"
100,0.884,2,1,2,3,6,11.3911904761905,4,6,5,25,"0"
86,0.896,1.95,1,2,3,6,14,4,6,2.5875,12,"0"
8,0.794,1,1,2,3,6,11.6565151515152,4,6,3,84,"0"
50,0.92,1,1,2,3,6,11,4,6,2.90809523809524,100,"0"
123,0.915,1.95,2,1,3,6,6,5.55,5.65,2,18,"1"
6,0.92,2,1,2,4,6,15.404045551223,4,6,3.028985156645,48,"0"
6,0.92,2,1,2,3,6,15.2068658991365,8,6,3.29797251359751,126,"0"
6,0.92,2,1,2,4,6,14.4214147286822,8,3,3.06547619047619,110,"0"
48,0.843,2,1,2,4,6,10,4,6,2.93666666666667,24,"0"
7,0.924,2,1,2,3,4,8,3.49166666666667,3,2.3,23,"0"
62,0.682,1.9,2,1,3,6,4,3.06821428571429,3,2,28,"1"
49,0.91,2,1,2,3,6,13,7,6,2,122,"0"
49,0.91,2,1,2,3,6,13.8458333333333,8,5.94775641025641,3.48332227808034,11,"0"
14,0.926,2,1,2,3,6,5,3,6,2,45,"0"
104,0.939,2,1,2,3,6,13.3943121693122,4,6,3.26606060606061,7,"0"
56,0.878,2,1,2,3,6,20,4,6,2,17,"0"
43,0.698,2,1,2,5,6,14.8561403508772,5.125,5.95,5,20,"0"
5,0.804,1.99666666666667,1,2,3,6,8,1,1,2,35,"0"
100,0.884,2,1,2,4,6,12,5,2,2,22,"0"
65,0.624,1.8,1,2,3,5,13,3,6,2.7875,25,"1"
95,0.802,1.79285714285714,1,2,4,6,9,7,6,2,102,"0"
6,0.92,2,2,2,3,6,4,4.66666666666667,3.81357142857143,2,184,"1"
49,0.91,1.95,1,2,3,6,15,5.42611111111111,5.775,2,51,"0"
69,0.698,1.85,2,1,3,6,5,1,5,2.4,272,"0"
62,0.682,2,2,3,3,6,7,4,5,2,110,"0"
6,0.92,2,2,2,3,6,16,6.56716417910448,6,2.96166666666667,18,"1"
6,0.92,2,1,2,2.125,5.98484497505346,12.0462143928036,7,6,2,6,"0"
49,0.91,2,1,2,3,6,11,3,6,3,29,"0"
76,0.794,2,1,2,3,6,14,3.63612068965517,6,2,29,"0"
2,0.895,2,2,1,3,6,8,1,2,5,22,"0"
50,0.92,1.9,1,2,3,6,7,8,6,2.84166666666667,34,"0"
5,0.804,2,1,2,3,6,15,4.83995614035088,5.58031832298137,2,21,"0"
6,0.92,2,1,2,3,6,14.6892379679144,6.37863089018261,5.64779411764706,3.86666666666667,198,"1"
95,0.802,2,1,2,4,6,5,4,6,2,26,"0"
12,0.55,1.95,1,1,2,6,4,2.70972222222222,3.425,2,268,"1"
6,0.92,2,1,2,3,6,13.4904535119633,6,6,5,8,"0"
50,0.92,3,1,1,4,6,7,5.15548701298701,6,2,21,"0"
122,0.949,2,1,2,3,6,16,1,6,2,116,"0"
49,0.91,2,1,2,4,6,8,4,6,2,52,"0"
86,0.896,2,1,2,3,6,8,1,2,3,30,"0"
6,0.92,1.98632352941176,1,2,3,6,9,3,6,3,8,"0"
42,0.689,2,1,2,3,6,13,1.48809523809524,1,2,84,"0"
65,0.624,1.9125,1,2,3,6,5,8,6,4,18,"0"
14,0.926,2,1,2,4,6,18,5,6,4,59,"0"
6,0.92,2,1,2,4,6,16,8,6,2,112,"0"
65,0.624,2,2,2,3,6,11,7,6,3.16972222222222,49,"1"
113,0.923,2,1,2,1,6,11,4.39702380952381,5.385,2.84773109243697,23,"0"
95,0.802,2,1,2,3,6,12,6,6,3,70,"0"
31,0.897,2,1,2,4,6,6,4,6,3,9,"0"
80,0.563,2,2,1,3,6,6,3,6,3,100,"1"
49,0.91,2,1,2,3,6,12.5113624780494,4,3,2,5,"0"
56,0.878,2,1,2,3,6,4,4,6,2,19,"1"
6,0.92,2,1,2,3,6,5,7,6,3,20,"0"
123,0.915,1,1,2,4,6,21,4,6,3.1,19,"0"
6,0.92,2,2,2,3,6,17,8,6,4,30,"0"
50,0.92,2,1,2,3,6,12.0997023809524,1,6,3.16380489995041,20,"0"
65,0.624,1.9362962962963,1,1,3,6,7,6.1619384057971,6,2,26,"0"
65,0.624,2,2,1,2,5.65,2,1,6,2,64,"0"
50,0.92,2,1,2,3,6,14.8486237373737,6,6,3.42646825396825,61,"0"
49,0.91,2,1,2,4,6,15,5.31116883116883,5.95,2,9,"0"
75,0.893,2,2,2,3,6,7.65833333333333,5.4,5.76785714285714,2.31236842105263,78,"0"
49,0.91,2,1,2,3,6,5,5,6,2,87,"0"
49,0.91,2,1,2,4,6,19,8,6,3,17,"0"
6,0.92,2,1,2,3,6,10.9780422005649,3,2,2,76,"0"
117,0.698,2,1,2,3,6,12.4888888888889,4,5,4,24,"0"
65,0.624,2,2,1,3,6,19,6.48121212121212,5.9,3.1,72,"1"
14,0.926,2,1,2,3,6,21,1,6,5,40,"0"
65,0.624,2,1,2,4,6,12,8,6,2,51,"0"
30,0.698,2.1,2,3,1.7,5.15,10,3.93666666666667,5.45,3,250,"0"
90,0.866,2,1,2,3,6,10,1,6,2,66,"0"
65,0.624,1.85,2,2,4,6,11,3,1,2,32,"1"
65,0.624,2,1,1,3,6,6,5,6,5,160,"1"
6,0.92,1,1,2,3,2,3,4,3,2,7,"0"
5,0.804,2,1,2,4,6,11.6161904761905,8,6,2,25,"1"
14,0.926,1.79153746770026,1,2,4,6,15.7321615321615,5,6,4,78,"0"
65,0.624,2,2,1,2,6,4,4.20666666666667,5.95,2.175,62,"0"
75,0.893,2,1,2,4,6,17,4,6,2,37,"0"
49,0.91,2,2,1,4,6,2,5.42,5,2,46,"0"
92,0.913,2,1,2,4,6,10,4,6,2,17,"0"
2,0.895,2,1,2,4,6,20,4,6,3,14,"0"
66,0.899,2,1,2,3,6,16,3,6,2,154,"0"
6,0.92,2,1,2,4,6,13.9593909191584,8,5,3.2782967032967,20,"0"
65,0.624,1.9,2,1,4,6,4,4.55546296296296,6,2.55,30,"0"
98,0.647,2,1,2,4,6,7,4,6,2,54,"0"
49,0.91,3,1,2,3,6,14.0978506509457,8,6,2.85439393939394,96,"0"
75,0.893,2,1,2,3,6,15,4,6,2,13,"0"
44,0.698,2,1,2,3,6,21,3,2,2.46666666666667,106,"0"
65,0.624,2,1,2,3,6,11,3,2,2,316,"1"
31,0.897,2,2,1,4,6,5,3,2,2,11,"0"
66,0.899,2,1,3,3,6,5,4.56420833333333,6,2,92,"0"
6,0.92,1,1,2,3,6,13,4,6,3.63149891774892,40,"0"
6,0.92,2,1,2,3,6,5,3,6,2,4,"0"
49,0.91,1.98468253968254,1,2,3,6,7,7,6,2,86,"0"
3,0.887,2,1,2,3,6,6,3,5.66470588235294,2,65,"0"
7,0.924,2,1,2,4,6,9.83435049019608,3,3,2,12,"0"
14,0.926,2,1,2,3,6,14,3,6,3.26847222222222,52,"0"
32,0.836,2,1,2,4,6,10.3227272727273,4.44166666666667,5.95,4,48,"0"
103,0.579,2,1,2,3,6,8,4,5,4,10,"0"
49,0.91,2,2,1,2,5.75,8,4.5,6,2.25,33,"0"
90,0.866,1.95,1,2,4,6,7,4,6,3,44,"0"
74,0.448,1.66428571428571,2,3,4,5,3,1,3,2,23,"1"
65,0.624,1.86928571428571,1,1,3,6,3.68047619047619,1,3,2.2,18,"1"
7,0.924,2,1,2,3,6,7,6,6,3,100,"0"
49,0.91,2,2,2,3,6,5,5.88888888888889,5.13125,2,126,"1"
3,0.887,2,1,1.89880952380952,2.25,5.575,18,5,6,2,45,"1"
75,0.893,2,1,2,3,6,11,4,6,2,127,"0"
49,0.91,1.75391483516484,1,2,3,6,3,8,6,2,8,"0"
6,0.92,2,1,2,3,6,3,8,6,2,24,"0"
65,0.624,2.05,1,2,2,5.92,10,3,6,2.45,6,"0"
6,0.92,1.98333333333333,1,2,3,3,9.375,5.17453917050691,5.5,2.83904761904762,42,"1"
5,0.804,2,1,2,4,6,16,6,6,4,22,"0"
65,0.624,1.95,2,2,3,6,3,3,6,2,39,"0"
5,0.804,2,2,1,3,6,8,4.90833333333333,5.7,2.575,11,"1"
6,0.92,2,2,2,3,3,2,4.82767857142857,5.58,2,39,"1"
6,0.92,2,1,2,3,6,19,4,3,5,157,"0"
65,0.624,2,2,1,2,5.5,2,2.95,5.925,2.25,9,"1"
65,0.624,2,1,2,4,6,6,3,6,3,46,"1"
52,0.903,1,1,2,4,1,8,5,5.75,2,96,"1"
65,0.624,1,2,2,3,5,2,3.035,4.425,2,78,"1"
100,0.884,2,1,2,3,6,16,6,6,2,82,"0"
65,0.624,2,1,1,3,5,12,5,6,4,34,"0"
83,0.89,2.05,2,1,3,6,5,5.2125,5.6,3,86,"1"
6,0.92,1.9,1,2,4,6,12.56,3,3,5,22,"0"
6,0.92,2,1,2,3,6,8,3,6,5,73,"0"
49,0.91,2,1,2,4,6,9,3,6,2.07856511544012,100,"0"
39,0.84,2,1,2,4,6,5,4,6,2,6,"1"
50,0.92,1.9,1,2,2.4,4.935,5,3,1,4,84,"0"
6,0.92,2,1,3,3,6,20,3,2,2,7,"1"
96,0.855,1.75,2,2,4,3,15,4,6,3,84,"1"
65,0.624,1.84833333333333,1,3,3,6,6,6,6,3.2,55,"0"
6,0.92,2,2,1,4,6,5,3,6,2,7,"1"
95,0.802,1.95,1,2,3,6,9,5,6,2,4,"0"
49,0.91,2,2,2,3,2,4,8,5.6,2,157,"0"
66,0.899,2,1,2,3,6,9,3,2,2,61,"0"
104,0.939,2,1,1,3,6,9,6,5,5,43,"1"
6,0.92,2,1,3,3,6,3,4.2390413406742,6,2,332,"0"
50,0.92,1,1,2,3,4,5,1,6,2,34,"0"
65,0.624,2,1,2,2,6,5,3.63571428571429,5.95,2.50155555555556,68,"1"
65,0.624,2,2,2,3,6,3,3,6,2.15597826086957,24,"1"
65,0.624,2,1,2,3,6,8,5,2,2,25,"1"
75,0.893,2,2,2,3,6,2,4.6,5.49074074074074,2.1,25,"0"
3,0.887,2,2,1,3,6,7,4.31357142857143,6,2.29583333333333,61,"0"
56,0.878,1.9,1,1,4,6,11.55,4.36904761904762,5.55,2.95,28,"0"
66,0.899,1,1,2,3,6,10.0853394882233,4,6,2,17,"0"
6,0.92,1.76020146520147,1,2,3,6,7,3,2,3,66,"0"
49,0.91,2,1,2,4,6,13,4,6,2,20,"0"
49,0.91,2,1,2,3,6,17,2.96829131652661,6,2.71732620320856,35,"0"
49,0.91,2,1,2,3,4,14.3083760683761,6,6,5,66,"0"
95,0.802,2,1,3,3,6,7,8,6,3,40,"0"
6,0.92,2,2,2,2,4.87364232209738,5,5.77321428571429,6,2.475,47,"0"
14,0.926,2,1,2,2,5.95,16,4,6,2.94331027667984,95,"0"
34,0.698,2.1,2,1,2,6,3,4.5,5.93333333333333,2.35,6,"0"
31,0.897,2,2,1,3,6,7,3.51666666666667,4.905,2,10,"1"
6,0.92,1,1,2,3,3,11,8,6,3.5675,124,"0"
31,0.897,2,2,1,3.29314082796,6,6,3.76666666666667,4.03571428571429,2,210,"0"
65,0.624,2,1,1,3,6,4,1,6,2,10,"1"
49,0.91,2,2,1,3,6,6,7,6,2,77,"0"
65,0.624,1.825,2,2,3,6,6,4.22166666666667,6,2,168,"1"
47,0.766,2,1,2,3,6,4,3,6,2,9,"0"
65,0.624,2,1,2,3,6,6,3,5.00203452797203,2,88,"1"
49,0.91,2,1,2,3,6,3,3,6,2,56,"0"
78,0.776,2,1,2,3,3,10,1,6,2,155,"0"
4,0.558,1.9,2,2,4,3,5,2.66666666666667,5.45,2,46,"1"
6,0.92,2,1,2,3,4,14.675,5.59137052831083,5.425,3.25,32,"1"
6,0.92,1.99687903374516,1,1.85,3,6,11,4.16550024050024,4.81200153160679,2,23,"1"
4,0.558,2,1,2,3,2,4,3,6,2.4875,67,"1"
6,0.92,2,2,1,3,6,9,4.63868674429019,5.15584656084656,2,11,"0"
6,0.92,2,1,1,3,6,2,1,1,2,73,"0"
50,0.92,2,1,2,4,6,10.1949858143018,6,5,2,46,"0"
49,0.91,2,2,1,3,6,7,4.825,5.92777777777778,2.28333333333333,84,"0"
104,0.939,2,1,2,3,3,7.68119047619048,4.02166666666667,4.95,2,51,"1"
6,0.92,2.05,1,2,3,6,8,5.08275767336112,5.56666666666667,3.275,135,"0"
6,0.92,2.1,2,2.1,1.73703703703704,5.5,5,3.9,5.65,2.7625,138,"0"
49,0.91,1.46666666666667,1,2,4,3,4,3,6,3,139,"1"
14,0.926,2,1,3,4,6,12,3,6,2,77,"0"
14,0.926,2,1,1,2,5.76583333333333,11,4,6,2.39047619047619,46,"0"
100,0.884,2,1,2,3,6,4,4.9125,6,2,36,"0"
65,0.624,2,1,2,3,6,7,3,5.23246425953079,2,101,"0"
31,0.897,2,1,2.15,2.3,5.85,14.25,5.4,5.84131097560976,2.90833333333333,22,"0"
29,0.742,1.93957816377171,1,3,3,6,11,4,6,2,7,"0"
6,0.92,1.95,2,1,3,6,4,1,5,2,23,"0"
6,0.92,2,2,1,3,2,4,4.9046568627451,5.19545454545455,2,58,"0"
49,0.91,2,1,2,2.6,5.8,9.79,3.98166666666667,5.9,2,102,"1"
121,0.925,2,2,2,3,4,4,4.75,5.25,4,79,"1"
50,0.92,1,1,2,4,6,7.37110805860806,4,5.63333333333333,3,92,"0"
10,0.518,2,1,2,3,6,7,4,3,2,19,"0"
6,0.92,1.58068986568987,1,2,4,6,11.6730149702281,8,6,3,54,"0"
99,0.698,2,1,1,3,6,5,4.10523648648649,6,2,11,"1"
48,0.843,2,1,2,3,6,19,4,6,2,28,"0"
6,0.92,2,2,1,3,6,7,3,5,2,19,"0"
6,0.92,2,1,2,3,6,7,8,6,3,24,"0"
23,0.479,2,2,1,3,6,11,4.30333333333333,5.9,2.65,35,"1"
5,0.804,2,1,2,3,6,14.0892857142857,7,6,3.03253968253968,12,"0"
65,0.624,2,2,1,3,6,3,2.19107142857143,3.27857142857143,2,57,"1"
115,0.925,1.75,2,1,3,6,7,6,5,2,4,"0"
6,0.92,2,1,2,3,6,9,8,6,4,32,"0"
48,0.843,2,2,1,3,6,6,4.6,5.8,3,94,"0"
84,0.762,2,1,2,4,6,11,4,6,3.16102049910873,97,"0"
6,0.92,2,1,2,3,6,7,5,6,3,74,"0"
6,0.92,1.89615384615385,1,1,4,6,8.58142857142857,4,3,2,32,"0"
6,0.92,2,1,2,3,6,12.0645425407925,3,5,4,110,"1"
6,0.92,2,1,2,3,1,5,4.36619047619048,5.48235294117647,2.7,98,"1"
58,0.764,2,2,1,2,5.9,3,2.6875,3.575,2,104,"0"
